,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,filename
1131,1541512291530772481,SharpHeather8,0,2183,,,b'   @NearChameleons                                       #btc #NFTGiveaway  #NFTGiveaway  #Contest #bitcoin #NFTs  #nft #bitcoin #NFTGiveaway  #nearNFTs  #crypto rtm7bjq',2022-07-05 19:58:57+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1132,1541498559903793156,GafliMichael1,2,2358,,,b'   @NearChameleons                                       #solana  #Contest #crypto #giveawaynear #Near #give #NFTs  #Near #NEAR #nearNFTs  #blockchain 5qix4pec6x52ebc0z',2022-07-05 19:54:08+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1133,1541495481402023944,MendozaAbunsef1,0,2043,,,b'   @NearChameleons                                       #nearNFTs  #give #Free #NFTcommunity  #Near #free #crypto #NEARnft #free #NFT #nft 0s0st1cpsme69n3',2022-07-05 19:53:30+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1134,1541498559903793156,GafliMichael1,2,2358,,,b'   @NearChameleons                                       #bitcoin #NFT #nfts #nft  #Near #giveawaynear #nft  #nft #NEAR #cryptocurrency #nearNFTs  gdqefmfowky86z2g4bbq',2022-07-05 19:53:13+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1135,1541498559903793156,GafliMichael1,2,2358,,,b'   @NearChameleons                                       #SOL #solana  #solana #NFTs  #nft  #nft  #sol #NEAR #nearNFTs  #Contest #free bq7rmr65',2022-07-05 19:52:29+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1136,1541715137098387458,skaran_kevin,2,2214,,,b'   @NearChameleons                                       #NFT #solana #Crypto #blockchain #NEARnft #nearNFTs  #NFTGiveaway  #Crypto #NEAR #btc #give s5wr1ilv0ywv5i0',2022-07-05 19:50:26+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1137,1541486505771864068,Anderso05075300,0,2040,,,b'   @NearChameleons                                       #give #crypto #nearNFTs  #free #SOL #Giveaway #Near #crypto #crypto #p2e  #Contest 86u8lgldp8',2022-07-05 19:49:14+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1138,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #btc #btc #sol #free #solana #blockchain #nfts #NEAR #nearNFTs  #free #solana mdqj565l0ev4',2022-07-05 19:48:51+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1139,1541715137098387458,skaran_kevin,2,2214,,,b'   @NearChameleons                                       #SOL #Contest #solana  #NEARnft #NFTGiveaway  #NFTs  #nearNFTs  #solana  #Contest #nearNFTs  #Crypto 3a2asp8t8056s',2022-07-05 19:47:46+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1140,1541501122577301506,Henders33875859,1,2142,,,b'   @NearChameleons                                       #SOL #solana  #nearNFTs  #nft  #Crypto #btc #NEAR #NFTGiveaway  #nft #near #btc qible0b9pps5t884d',2022-07-05 19:47:07+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1141,1541486505771864068,Anderso05075300,0,2040,,,b'   @NearChameleons                                       #sol #Near #NEARnft #near #btc #nearNFTs  #NEARnft #sol #NFT #Giveaway #giveawaynear e9jgdk3ow',2022-07-05 19:47:05+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1142,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #nft #nfts #nearNFTs  #Near #NFTcommunity  #free #NFTcommunity  #nft  #Contest #NEARProtocol #bitcoin rhswe05x',2022-07-05 19:47:03+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1143,1541481825759072261,PerronRyan1,2,2289,,,b'   @NearChameleons                                       #blockchain #Contest #btc #Free #NEARProtocol #nearNFTs  #sol #crypto #Near #p2e  #give dj0d1tr3',2022-07-05 19:43:49+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1144,1541505504131809282,DrakePa51707030,0,2191,,,b'   @NearChameleons                                       #Free #sol #nft  #nearNFTs  #Free #solana #Free #free #sol #blockchain #Near 0051zsk9y0hhs0fxge2',2022-07-05 19:43:47+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1145,1541486505771864068,Anderso05075300,0,2040,,,b'   @NearChameleons                                       #sol #Free #Giveaway #NFT #cryptocurrency #nft  #p2e  #NFTGiveaway  #NFT #nearNFTs  #Near wram8',2022-07-05 19:43:05+00:00,0,0,1,0,genadroptweets_1_NEARNFTs_2.csv
1146,1541483980398239745,BqmGould,0,1996,,,b'   @NearChameleons                                       #give #crypto #NEARProtocol #give #near #SOL #Near #nearNFTs  #crypto #NFT #Near s7illzpm',2022-07-05 19:42:42+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1147,1541480981349031936,OlivasCarol1,1,2186,,,b'   @NearChameleons                                       #NEAR #Near #nearNFTs  #p2e  #NFTs  #nearNFTs  #free #Crypto #NEARnft #p2e  #bitcoin l2kenld59n7phbvmzwlk',2022-07-05 19:41:34+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1148,1541479232068624384,WhiteKi09328774,1,2143,,,b'   @NearChameleons                                       #giveawaynear #Free #Free #Free #Near #NEAR #Giveaway #NFTGiveaway  #p2e  #solana  #nearNFTs  0qv4ongwx',2022-07-05 19:41:16+00:00,0,0,1,0,genadroptweets_1_NEARNFTs_2.csv
1149,1541480465198186496,LeoTalcott,1,1836,,,b'   @NearChameleons                                       #btc #p2e  #nfts #bitcoin #solana  #crypto #solana #nearNFTs  #Giveaway #blockchain #nft gxwz0i9sk5x7j',2022-07-05 19:40:51+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1150,1541727348680187904,CoxBrian14,2,2050,,,b'   @NearChameleons                                       #nearNFTs  #Giveaway #NEARProtocol #Contest #NEAR #near #nft #NEARProtocol #sol #blockchain #bitcoin unxci266tod9qa5t5',2022-07-05 19:36:15+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1151,1541476959275958273,GriffinJohnny2,0,1984,,,b'   @NearChameleons                                       #NFTGiveaway  #bitcoin #NFTGiveaway  #NFTs  #NFTcommunity  #NFTGiveaway  #nearNFTs  #bitcoin #Contest #NEARProtocol #nft cfbzr4v',2022-07-05 19:35:39+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1152,1541476338627973123,BrooksEmma7,1,2061,,,b'   @NearChameleons                                       #btc #nearNFTs  #NFTcommunity  #NFTGiveaway  #nft #nft #nft #NEARProtocol #Free #NEARProtocol #solana  grt34my4uw2',2022-07-05 19:35:38+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1153,1541476338627973123,BrooksEmma7,1,2061,,,b'   @NearChameleons                                       #nearNFTs  #blockchain #sol #cryptocurrency #nfts #Crypto #NEAR #NFTGiveaway  #nft #crypto #give jzh4xl5cydarpmed',2022-07-05 19:32:36+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1154,1541729226184851461,HendersonColle3,2,1970,,,b'   @NearChameleons                                       #nft #NEARnft #btc #btc #NFT #NEARProtocol #NFTs  #nearNFTs  #near #Contest #NFTGiveaway  g0tp3x2afx8th51up',2022-07-05 19:32:22+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1155,1541512291530772481,SharpHeather8,0,2183,,,b'   @NearChameleons                                       #Free #NEAR #sol #NEARProtocol #NFTGiveaway  #free #Contest #give #nearNFTs  #Giveaway #giveawaynear ndfxld',2022-07-05 19:30:51+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1156,1541498559903793156,GafliMichael1,2,2358,,,b'   @NearChameleons                                       #blockchain #give #NFTGiveaway  #NFT #NFTcommunity  #SOL #btc #nft #nfts #nearNFTs  #nft mjzfjruplmfmwpkba',2022-07-05 19:27:36+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1157,1541503454505566214,GonzalesChad3,0,2380,,,b'   @NearChameleons                                       #Crypto #solana #nearNFTs  #p2e  #NEARProtocol #nearNFTs  #NEARnft #Near #sol #NFTs  #nearNFTs  z4669icts',2022-07-05 19:25:16+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1158,1541723416880873474,EfremBell,0,2210,,,b'   @NearChameleons                                       #Contest #nearNFTs  #solana  #NFT #Near #Free #SOL #SOL #bitcoin #near #NEARnft 84p6w3bk946neqt',2022-07-05 19:20:45+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1159,1541483952803815429,William79517138,0,2177,,,b'   @NearChameleons                                       #giveawaynear #nearNFTs  #Contest #Contest #nearNFTs  #SOL #near #blockchain #NFT #nft  #Giveaway imfg44y',2022-07-05 19:19:37+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1160,1541715137098387458,skaran_kevin,2,2214,,,b'   @NearChameleons                                       #Giveaway #NFTs  #bitcoin #nearNFTs  #Contest #btc #Crypto #give #p2e  #Crypto #NFT 0gt39wr4y273ye0',2022-07-05 19:19:06+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1161,1541723416880873474,EfremBell,0,2210,,,b'   @NearChameleons                                       #NEAR #nft #NEAR #Free #Giveaway #bitcoin #nft  #nft  #NFT #NFTcommunity  #nearNFTs  0nd6l0m',2022-07-05 19:19:01+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1162,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #free #crypto #p2e  #SOL #NFTs  #solana  #nft  #Near #Crypto #nearNFTs  #NFTcommunity  b3p4so48b7un8q3',2022-07-05 19:17:32+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1163,1541481825759072261,PerronRyan1,2,2289,,,b'   @NearChameleons                                       #near #Crypto #nft #NFTcommunity  #Giveaway #Near #crypto #nearNFTs  #p2e  #nft  #Crypto kzcmd4s0zovtit8jk',2022-07-05 19:17:21+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1164,1541497420131041280,BawiDavid6,0,2041,,,b'   @NearChameleons                                       #near #Near #Near #NEAR #nearNFTs  #NEAR #free #sol #NEARnft #give #Free xbmeacml',2022-07-05 19:17:18+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1165,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #solana #solana #giveawaynear #NFTcommunity  #free #solana  #NFT #Crypto #nearNFTs  #bitcoin #NEARnft kudxrlyps0g8n6',2022-07-05 19:16:41+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1166,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #NFTcommunity  #sol #nfts #NEARProtocol #NFTGiveaway  #crypto #nearNFTs  #sol #nfts #SOL #Near d5hgqyhe',2022-07-05 19:15:07+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1167,1541483980398239745,BqmGould,0,1996,,,b'   @NearChameleons                                       #NFTGiveaway  #NEARnft #blockchain #btc #Near #near #Crypto #nearNFTs  #free #Crypto #near s8x0xbo',2022-07-05 19:15:01+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1168,1541481825759072261,PerronRyan1,2,2289,,,b'   @NearChameleons                                       #btc #nfts #free #nfts #NEAR #nfts #bitcoin #NFTcommunity  #nearNFTs  #solana #nearNFTs  29sf6d5wsunmxo',2022-07-05 19:13:59+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1169,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #nft #Near #bitcoin #crypto #Near #sol #giveawaynear #blockchain #nft #cryptocurrency #nearNFTs  yl1gsk9i7me',2022-07-05 19:13:32+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1170,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #free #nft  #NFT #cryptocurrency #give #NFTs  #nearNFTs  #Contest #giveawaynear #bitcoin #NFT tma7w',2022-07-05 19:13:00+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1171,1541483980398239745,BqmGould,0,1996,,,b'   @NearChameleons                                       #cryptocurrency #solana  #nearNFTs  #Giveaway #NEARnft #p2e  #NEAR #crypto #Free #NFT #Contest ilubcltd',2022-07-05 19:12:40+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1172,1541489586890760194,DanielsBen5,0,2230,,,b'   @NearChameleons                                       #Giveaway #Giveaway #Giveaway #NFT #cryptocurrency #Contest #giveawaynear #giveawaynear #Contest #nearNFTs  #NFT crmr69wg4s2d5d',2022-07-05 19:12:26+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1173,1541481825759072261,PerronRyan1,2,2289,,,b'   @NearChameleons                                       #free #p2e  #free #nearNFTs  #solana  #NEARnft #crypto #Near #NFT #Near #NFTs  q11ax2a',2022-07-05 19:11:41+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1174,1541489943553478657,BestApril5,0,1880,,,b'   @NearChameleons                                       #nfts #p2e  #NEARnft #NFTs  #Giveaway #NFTcommunity  #nearNFTs  #free #NFTs  #btc #NEARnft 81tt6xoobzmwb',2022-07-05 19:11:39+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1175,1541483980398239745,BqmGould,0,1996,,,b'   @NearChameleons                                       #bitcoin #solana #NEAR #nfts #sol #nearNFTs  #NEARProtocol #giveawaynear #bitcoin #NEARnft #solana  u1im1if2bygmtr01o',2022-07-05 19:11:27+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1176,1541480465198186496,LeoTalcott,1,1836,,,b'   @NearChameleons                                       #giveawaynear #NEARProtocol #cryptocurrency #solana #SOL #NFTcommunity  #NEAR #bitcoin #blockchain #NEARnft #nearNFTs  y7ff8ch5z517nb6y',2022-07-05 19:10:41+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1177,1541479232068624384,WhiteKi09328774,1,2143,,,b'   @NearChameleons                                       #NEARProtocol #nft  #crypto #nft #Giveaway #nearNFTs  #NEAR #NFTs  #NFTcommunity  #nft #cryptocurrency jb36neooul',2022-07-05 19:09:04+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1178,1541478660737310721,SmithRoberta12,1,2277,,,b'   @NearChameleons                                       #Contest #solana  #near #Free #NFT #NEAR #Giveaway #Contest #NFTcommunity  #Crypto #nearNFTs  3suvqotyzfy',2022-07-05 19:09:02+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1179,1541476959275958273,GriffinJohnny2,0,1984,,,b'   @NearChameleons                                       #NFTs  #nft  #nfts #nearNFTs  #Crypto #Crypto #solana  #free #sol #blockchain #nearNFTs  u1h8kxbxohp5hs',2022-07-05 19:08:50+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1180,1541480465198186496,LeoTalcott,1,1836,,,b'   @NearChameleons                                       #giveawaynear #NFTGiveaway  #NFTs  #crypto #NEAR #NEARnft #Crypto #nearNFTs  #sol #NEARnft #nft  s5qsn7bd',2022-07-05 19:07:45+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1181,1541476959275958273,GriffinJohnny2,0,1984,,,b'   @NearChameleons                                       #crypto #nft #crypto #p2e  #NFTs  #free #nearNFTs  #nearNFTs  #crypto #nft  #near 3gy9j6whoyz',2022-07-05 19:07:24+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1182,1541480465198186496,LeoTalcott,1,1836,,,b'   @NearChameleons                                       #giveawaynear #nearNFTs  #free #nearNFTs  #nft #SOL #NFTGiveaway  #Free #nfts #Giveaway #Crypto s6od6ph4',2022-07-05 19:07:17+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1183,1541478660737310721,SmithRoberta12,1,2277,,,b'   @NearChameleons                                       #NFTcommunity  #solana  #btc #NFT #nfts #SOL #nfts #Contest #nearNFTs  #NFT #nfts dvl6rh7amzz8xb',2022-07-05 19:06:20+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1184,1541476959275958273,GriffinJohnny2,0,1984,,,b'   @NearChameleons                                       #Free #NFTGiveaway  #giveawaynear #Contest #cryptocurrency #NFTs  #NEARnft #nft  #NEARProtocol #giveawaynear #nearNFTs  f12n092c0e89w2gc',2022-07-05 19:05:49+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1185,1541474097590374400,BatesMary4,1,2222,,,b'   @NearChameleons                                       #NFTcommunity  #solana  #free #cryptocurrency #cryptocurrency #Near #nearNFTs  #blockchain #NFTGiveaway  #nft  #nft i3vuc',2022-07-05 19:04:05+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1186,1541477195977195521,StubbsJennifer2,1,2030,,,b'   @NearChameleons                                       #Near #nft  #nft  #nft  #bitcoin #Crypto #NEARProtocol #nfts #nft  #crypto #nearNFTs  ubxm7',2022-07-05 19:03:50+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1187,1541476338627973123,BrooksEmma7,1,2061,,,b'   @NearChameleons                                       #NFTcommunity  #crypto #NFTcommunity  #btc #nft #NFTGiveaway  #nfts #Near #nearNFTs  #crypto #solana  if3w9u5rii',2022-07-05 19:01:26+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1188,1541474097590374400,BatesMary4,1,2222,,,b'   @NearChameleons                                       #NFT #nearNFTs  #NEARnft #nearNFTs  #Near #giveawaynear #sol #near #NFTcommunity  #solana #give q89l5ry',2022-07-05 18:59:28+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1189,1541848385497473024,LewisShawna5,1,2066,,,b'   @NearChameleons                                       #solana  #cryptocurrency #NFTGiveaway  #solana #NFTcommunity  #nft #Contest #p2e  #nearNFTs  #cryptocurrency #nearNFTs  4hqbha229bmcg4',2022-07-05 18:59:20+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1190,1541503454505566214,GonzalesChad3,0,2380,,,b'   @NearChameleons                                       #btc #btc #give #bitcoin #sol #nearNFTs  #NEAR #Giveaway #SOL #NFTcommunity  #give af08j6ypdxe2x',2022-07-05 18:58:31+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1191,1541498559903793156,GafliMichael1,2,2358,,,b'   @NearChameleons                                       #sol #nfts #Giveaway #solana #Free #solana  #give #nearNFTs  #give #NEARnft #Giveaway 79reay7011j45i55j67m',2022-07-05 18:55:43+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1192,1541498559903793156,GafliMichael1,2,2358,,,b'   @NearChameleons                                       #NEAR #give #NEARnft #NFTGiveaway  #nearNFTs  #solana #giveawaynear #p2e  #btc #NEAR #Free qkn8t6p3',2022-07-05 18:53:13+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1193,1541503454505566214,GonzalesChad3,0,2380,,,b'   @NearChameleons                                       #solana #SOL #Free #Contest #nearNFTs  #give #nfts #NFTcommunity  #free #blockchain #near d1l8smft',2022-07-05 18:52:53+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1194,1541484580611538944,KounnavongJ,2,2040,,,b'   @NearChameleons                                       #NEARProtocol #NFTcommunity  #Crypto #Contest #nearNFTs  #nft #give #solana  #NEARnft #blockchain #sol g84ons88m',2022-07-05 18:52:40+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1195,1541489943553478657,BestApril5,0,1880,,,b'   @NearChameleons                                       #NEAR #bitcoin #nearNFTs  #sol #Free #p2e  #NFT #blockchain #cryptocurrency #btc #Free 20lbq4kxtrid',2022-07-05 18:51:29+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1196,1541835614672371720,NemesAlex5,0,2160,,,b'   @NearChameleons                                       #sol #give #blockchain #solana  #NEARProtocol #sol #bitcoin #Contest #btc #nearNFTs  #nft  jtsb2wsw',2022-07-05 18:50:05+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1197,1541505504131809282,DrakePa51707030,0,2191,,,b'   @NearChameleons                                       #nfts #free #NEAR #Near #cryptocurrency #solana #nearNFTs  #NFTcommunity  #NEARProtocol #NFT #p2e  t95i6cal736wahs7',2022-07-05 18:49:50+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1198,1198210816090218496,JustSayLes,475,1994,"$NEAR NFT Visionary, Project: EPHEMERAL Coming Soon…",Cielo,b'A list of #nearNFTs Im going to collect in no particular order to keep me honest and hold through  market. This is MY personal list and NFA. Will update as I collect them:@ASAC_NFT (1)@nearnauts (2+)@NEARRobotics (5-10)@NearTribes (3-5)@SecretSkellies (1)',2022-07-05 18:49:11+00:00,3,7,12,0,genadroptweets_1_NEARNFTs_2.csv
1199,1541489943553478657,BestApril5,0,1880,,,b'   @NearChameleons                                       #NFTGiveaway  #giveawaynear #NEARProtocol #Contest #NFTGiveaway  #Giveaway #nft #NEARnft #cryptocurrency #blockchain #nearNFTs  8krbdtjmwqpsq5ug1j7',2022-07-05 18:48:48+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1200,1541505504131809282,DrakePa51707030,0,2191,,,b'   @NearChameleons                                       #NFTGiveaway  #NEARProtocol #bitcoin #nearNFTs  #Near #Contest #Contest #Contest #NEARnft #btc #crypto dlsoumnxpla9',2022-07-05 18:47:39+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1201,1541835614672371720,NemesAlex5,0,2160,,,b'   @NearChameleons                                       #nft #nearNFTs  #NFT #sol #near #crypto #NEARProtocol #p2e  #Contest #NEARnft #Near w8ply3awpyix650g',2022-07-05 18:47:03+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1202,1541497420131041280,BawiDavid6,0,2041,,,b'   @NearChameleons                                       #Free #Crypto #nearNFTs  #NEAR #nft  #Giveaway #NFTcommunity  #nfts #NEAR #solana #near 5j5t6tjcnjc35hw',2022-07-05 18:46:12+00:00,0,0,0,1,genadroptweets_1_NEARNFTs_2.csv
1203,1541481825759072261,PerronRyan1,2,2289,,,b'   @NearChameleons                                       #NFTGiveaway  #Crypto #Near #nearNFTs  #nft #Free #SOL #NEARnft #NEARProtocol #solana #crypto 8x4jez06fbyfy674s',2022-07-05 18:42:36+00:00,0,0,1,0,genadroptweets_1_NEARNFTs_2.csv
1204,1541483980398239745,BqmGould,0,1996,,,b'   @NearChameleons                                       #Crypto #nft  #nearNFTs  #nft #NEARProtocol #btc #solana  #sol #cryptocurrency #NFTGiveaway  #solana  uhh5bjow1wmv71rml',2022-07-05 18:42:08+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1205,1541481825759072261,PerronRyan1,2,2289,,,b'   @NearChameleons                                       #NFTs  #bitcoin #btc #near #nft #give #blockchain #Crypto #Giveaway #solana #nearNFTs  9xbt3fd75x',2022-07-05 18:40:08+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1206,1541486505771864068,Anderso05075300,0,2040,,,b'   @NearChameleons                                       #Near #btc #giveawaynear #solana  #NFTGiveaway  #NFTcommunity  #NFT #SOL #cryptocurrency #nearNFTs  #solana  y8zxiw',2022-07-05 18:39:14+00:00,0,0,0,1,genadroptweets_1_NEARNFTs_2.csv
1207,1541486505771864068,Anderso05075300,0,2040,,,b'   @NearChameleons                                       #sol #Giveaway #give #nearNFTs  #solana #NEARnft #near #blockchain #blockchain #crypto #crypto 35ah6189nor',2022-07-05 18:38:35+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1208,1541480465198186496,LeoTalcott,1,1836,,,b'   @NearChameleons                                       #NEARnft #Crypto #nearNFTs  #NFT #SOL #NFTcommunity  #free #NEAR #Near #near #nearNFTs  7pllnk2',2022-07-05 18:38:11+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1209,1541476959275958273,GriffinJohnny2,0,1984,,,b'   @NearChameleons                                       #NEAR #nearNFTs  #Crypto #NFTcommunity  #solana #btc #NFTcommunity  #near #crypto #NEAR #crypto dd3inigqfg',2022-07-05 18:36:00+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1210,1541479232068624384,WhiteKi09328774,1,2143,,,b'   @NearChameleons                                       #nft  #nearNFTs  #nft #solana  #crypto #solana #NEARnft #Near #cryptocurrency #nearNFTs  #nft i0vow4k09b8r7qbo',2022-07-05 18:35:02+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1211,1541476959275958273,GriffinJohnny2,0,1984,,,b'   @NearChameleons                                       #NFTcommunity  #near #give #NEARProtocol #Crypto #free #nearNFTs  #NFTs  #Near #NFTcommunity  #crypto 4re1sdocoxyc',2022-07-05 18:32:43+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1212,1541476959275958273,GriffinJohnny2,0,1984,,,b'   @NearChameleons                                       #giveawaynear #nfts #NFTGiveaway  #NFT #give #Free #NFTGiveaway  #nearNFTs  #sol #NFTGiveaway  #Giveaway qwrokys2w',2022-07-05 18:32:10+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1213,1541476338627973123,BrooksEmma7,1,2061,,,b'   @NearChameleons                                       #NEAR #Giveaway #nft #giveawaynear #solana  #NEARnft #cryptocurrency #Giveaway #NEARnft #nearNFTs  #nearNFTs  y81hkarucy2',2022-07-05 18:30:21+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1214,1541474097590374400,BatesMary4,1,2222,,,b'   @NearChameleons                                       #crypto #nearNFTs  #crypto #solana  #NFT #Near #NFTGiveaway  #NFTGiveaway  #nearNFTs  #crypto #NEARnft c2s2cxng',2022-07-05 18:29:37+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1215,1541476338627973123,BrooksEmma7,1,2061,,,b'   @NearChameleons                                       #Free #nearNFTs  #NEAR #solana #solana  #cryptocurrency #Contest #NFTs  #sol #blockchain #nfts dco26timq5wmgm',2022-07-05 18:28:13+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1216,1541512291530772481,SharpHeather8,0,2183,,,b'   @NearChameleons                                       #Crypto #NFTGiveaway  #NEARProtocol #nearNFTs  #give #NEARProtocol #NEAR #nft #Near #btc #Near 8tx5pl97t2w9byldde',2022-07-05 18:27:30+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1217,1541848385497473024,LewisShawna5,1,2066,,,b'   @NearChameleons                                       #NEARProtocol #solana #Contest #nearNFTs  #near #Crypto #Near #p2e  #sol #NFT #NEARProtocol mya6ted1edwz5i',2022-07-05 18:27:29+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1218,1541715137098387458,skaran_kevin,2,2214,,,b'   @NearChameleons                                       #nearNFTs  #nearNFTs  #near #cryptocurrency #Free #NFTGiveaway  #nft #btc #give #free #bitcoin fabouby2ycjj3',2022-07-05 18:22:31+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1219,1541835614672371720,NemesAlex5,0,2160,,,b'   @NearChameleons                                       #solana  #Free #Crypto #Crypto #nft #cryptocurrency #give #NFTcommunity  #cryptocurrency #blockchain #nearNFTs  otg6n9idcq1ug6z',2022-07-05 18:21:34+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
1220,1541498559903793156,GafliMichael1,2,2358,,,b'   @NearChameleons                                       #free #NFTs  #Free #Crypto #crypto #NEARnft #Free #NFTs  #nearNFTs  #NFTs  #sol s98m9apaz8cbx',2022-07-05 18:19:12+00:00,0,0,0,0,genadroptweets_1_NEARNFTs_2.csv
